	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	_timestamp	trainer/global_step	lr-Adam	_runtime	val_loss	train_loss	_step	epoch	max_val_accuracy	name
132	attentive_lstm	0.9986456619190988	0.9847646421383236		0.7622029826338247	0.0007605755157416005	0.15495675771484213	3	1	adam	warmupinvsqrt	2	1472	1	384	65	True	0.0035182093084738016	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697107960/version_0	1	272	1	1	0.1460622485733428	True	128	128	65	65	4200500	4	LSTMEncoder	0		min	0.0007605755157416005	1	0.3333333333333333	22828	5	loss	0.7622029826338247	4	4	1697109231.7129002	16543	0.002542949605301285	1262.828416109085	93.51546478271484	251.2781219482422	846	375	0.0430000014603138	skilled-sweep-116
133	attentive_lstm	0.9105331227404512	0.9821937262637892		0.5683902151361306	0.0009620011644688048	0.3954948340693066	3	1	adam	warmupinvsqrt	2	192	1	704	65	True	2.4401455272953816e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697107836/version_0	1	80	1	1	0.016342917393450507	True	128	128	65	65	1617200	4	LSTMEncoder	0		min	0.0009620011644688048	1	0.3333333333333333	8422	5	loss	0.5683902151361306	4	4	1697110201.1503234	16295	1.7564800389687812e-05	2355.8642024993896	0.1543494462966919	0.15678367018699646	873	387	1.0	treasured-sweep-115
134	attentive_lstm	0.8902834930261747	0.9863111656355528		0.6413191082249268	0.0008250574089022264	0.06663267093084663	3	1	adam	reduceonplateau	2	1376	1	1472	65	True	0.0007050380228168639	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697107540/version_0	1	128	1	1	0.1322776468449761	True	128	128	65	65	2902700	1	LSTMEncoder	0		min	0.0008250574089022264	1	0.3333333333333333	0	5	loss	0.6413191082249268	4	1	1697111109.637574	10151	0.0007050380228168639	3562.247850894928	0.928597092628479	0.9290427565574646	486	215	1.0	toasty-sweep-114
135	attentive_lstm	0.8659479210716957	0.9966323201092032		0.5339240670577317	0.00010257794400649838	0.07231789999446364	3	1	adam	reduceonplateau	2	1760	1	1280	65	True	0.0014352897455538337	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697107458/version_0	1	448	1	1	0.08234172417268032	True	128	128	65	65	4785100	5	LSTMEncoder	0		min	0.00010257794400649838	1	0.3333333333333333	0	5	loss	0.5339240670577317	4	5	1697111828.7936535	8287	0.00010257794400649838	4358.706385612488	0.6186280250549316	0.6190910935401917	504	223	1.0	quiet-sweep-113
136	attentive_lstm	0.8018491156744819	0.9885760608446444		0.8020275470271143	0.0006542906151752976	0.49067920539232496	3	1	adam	None	2	832	1	1408	65	True	0.0038684804348031263	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697107365/version_0	1	400	1	1	0.11080912073429822	True	128	128	65	65	4422900	5	LSTMEncoder	0		min	0.0006542906151752976	1	0.3333333333333333	0	5	loss	0.8020275470271143	4	5	1697113018.3371985	13883	0.0038684804348031263	5644.386038303375	0.9539754390716552	0.806596577167511	801	355	0.9269999861717224	celestial-sweep-112
137	attentive_lstm	0.9136771364352524	0.9827543884037144		0.3412840249661334	0.0008460958869711109	0.2629750351927291	3	1	adam	warmupinvsqrt	2	960	1	1856	65	True	0.0010387046260953948	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697107279/version_0	1	304	2	1	0.1918963736185181	True	128	128	65	65	295500	4	LSTMEncoder	0		min	0.0008460958869711109	1	0.3333333333333333	1231	5	loss	0.3412840249661334	4	4	1697112912.7338505	7615	0.0004185325141447281	5626.113070487976	1.2706528902053833	1.2718994617462158	504	223	1.0	azure-sweep-111
138	attentive_lstm	0.8531010412402321	0.9868864996467478		0.6896397501799882	0.000195258916375667	0.4326031497607159	3	1	adam	reduceonplateau	2	1616	1	1792	65	True	0.0006466093515228725	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697106899/version_0	1	272	2	1	0.06870796626184912	True	128	128	65	65	929600	2	LSTMEncoder	0		min	0.000195258916375667	1	0.3333333333333333	0	5	loss	0.6896397501799882	4	2	1697112599.745691	9599	0.000195258916375667	5690.012570142746	0.5289775133132935	0.5302583575248718	540	239	1.0	firm-sweep-110
139	attentive_lstm	0.9688398855418916	0.9950233076420306		0.7137751067745828	0.0005262413382140669	0.37541944816012834	3	1	adam	warmupinvsqrt	2	1520	1	192	65	True	3.3868598500235153e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697106770/version_0	1	512	1	1	0.1993170825385125	True	128	128	65	65	4469800	3	LSTMEncoder	0		min	0.0005262413382140669	1	0.3333333333333333	23525	5	loss	0.7137751067745828	4	3	1697107525.7383049	8771	1.2567013658174397e-06	748.3310208320618	3.238719940185547	2.8666985034942627	459	203	0.0	lyric-sweep-109
140	attentive_lstm	0.930387050290942	0.9886225899975876		0.672452560412528	0.0005617632717920516	0.1509241286683327	3	1	adam	None	2	272	1	1600	65	True	2.6329867518417067e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697106689/version_0	1	512	1	1	0.1850946685937513	True	128	128	65	65	1134300	5	LSTMEncoder	0		min	0.0005617632717920516	1	0.3333333333333333	0	5	loss	0.672452560412528	4	5	1697112532.9414873	16991	2.6329867518417067e-06	5835.8152441978455	1.2341711521148682	1.23557710647583	648	287	1.0	dazzling-sweep-108
141	attentive_lstm	0.9378311683790328	0.9892979410717794		0.6631232216960363	0.0009477242335267692	0.12915419771644887	3	1	adam	warmupinvsqrt	2	1520	1	768	65	True	0.00021511905607414516	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697106558/version_0	1	112	1	1	0.15425952542086735	True	128	128	65	65	3764900	4	LSTMEncoder	0		min	0.0009477242335267692	1	0.3333333333333333	19815	5	loss	0.6631232216960363	4	4	1697108366.8308656	12039	0.0001302439220651789	1802.1961026191711	1.0585263967514038	1.060635685920715	630	279	1.0	desert-sweep-107
142	attentive_lstm	0.9919857307745948	0.9844550334167254		0.8097648886548858	0.00099879338447628	0.29521148448143186	3	1	adam	reduceonplateau	2	1568	1	1024	65	True	1.174088579925754e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697106447/version_0	1	384	2	1	0.1806361286216797	True	128	128	65	65	3498300	1	LSTMEncoder	0		min	0.00099879338447628	1	0.3333333333333333	0	5	loss	0.8097648886548858	4	1	1697113247.5379922	24191	1.174088579925754e-06	6793.874162197113	1.2180231809616089	1.220901370048523	1512	671	1.0	vocal-sweep-106
143	attentive_lstm	0.8936235550203934	0.9946435050261786		0.5285371976102888	0.0003164429383388518	0.24322803326880427	3	1	adam	None	2	1552	1	512	65	True	6.014612610870169e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697106156/version_0	1	256	2	1	0.09848122948362108	True	128	128	65	65	4442000	5	LSTMEncoder	0		min	0.0003164429383388518	1	0.3333333333333333	0	5	loss	0.5285371976102888	4	5	1697107945.448858	16799	6.014612610870169e-06	1781.9204831123352	0.7275179624557495	0.7288827896118164	900	399	1.0	absurd-sweep-105
144	attentive_lstm	0.9707350361801144	0.9814314788143196		0.7420578600699842	7.91798624122954e-05	0.25273983915103404	3	1	adam	reduceonplateau	2	288	1	768	65	True	3.143260024322539e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697106124/version_0	1	64	2	1	0.1554757586670893	True	128	128	65	65	42100	3	LSTMEncoder	0		min	7.91798624122954e-05	1	0.3333333333333333	0	5	loss	0.7420578600699842	4	3	1697108087.760619	14783	3.143260024322539e-05	1952.97065782547	1.06589674949646	1.0695689916610718	594	263	1.0	jolly-sweep-104
145	attentive_lstm	0.8632990033522522	0.9928414227110316		0.8591591155782479	0.0009733647889823608	0.4892372494435262	3	1	adam	reduceonplateau	2	544	1	1856	65	True	0.0005191897918592242	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697105896/version_0	1	384	1	1	0.1744516142561376	True	128	128	65	65	4050600	2	LSTMEncoder	0		min	0.0009733647889823608	1	0.3333333333333333	0	5	loss	0.8591591155782479	4	2	1697111266.280556	12743	0.0005191897918592242	5358.866152048111	1.1782017946243286	1.1759341955184937	486	215	1.0	dashing-sweep-103
146	attentive_lstm	0.8881719117070059	0.9801043678055344		0.14459723368284136	0.000823122353733242	0.47371457284838053	3	1	adam	warmupinvsqrt	2	752	1	1280	65	True	2.5859261381261853e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697105583/version_0	1	80	1	1	0.16672001766733696	True	128	128	65	65	616000	3	LSTMEncoder	0		min	0.000823122353733242	1	0.3333333333333333	3276	5	loss	0.14459723368284136	4	3	1697121351.114261	34399	7.985101576360796e-07	15756.749425649645	1.1814368963241575	1.209837555885315	1800	799	0.9850000143051147	royal-sweep-102
147	attentive_lstm	0.9576704770432798	0.9859839877173512		0.5905188017867852	5.0484602161682665e-05	0.4531562082804697	3	1	adam	warmupinvsqrt	2	304	1	2048	65	True	0.00011910124958072414	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697105481/version_0	1	64	1	1	0.18079707049381052	True	128	128	65	65	1690200	3	LSTMEncoder	0		min	5.0484602161682665e-05	1	0.3333333333333333	11119	5	loss	0.5905188017867852	4	3	1697116113.7619529	19715	8.956210524083636e-05	10624.68736076355	1.2095394134521484	1.2127596139907837	837	371	1.0	laced-sweep-101
148	attentive_lstm	0.9044063535174782	0.9856915108411488		0.8348224096214014	0.0005945590465516404	0.32661370354548885	3	1	adam	None	2	384	1	1984	65	True	5.217930595839172e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697105066/version_0	1	160	1	1	0.152120813383662	True	128	128	65	65	4871500	5	LSTMEncoder	0		min	0.0005945590465516404	1	0.3333333333333333	0	5	loss	0.8348224096214014	4	5	1697114004.5135934	9407	5.217930595839172e-05	8926.08165550232	1.0456972122192385	1.047169804573059	504	223	1.0	stellar-sweep-100
149	attentive_lstm	0.9102979996302256	0.987972211041084		0.3451093653870342	0.0005417965886509024	0.023731285389469003	3	1	adam	warmupinvsqrt	2	192	1	1664	65	True	0.007358142961949592	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697104998/version_0	1	352	2	1	0.03939169468470205	True	128	128	65	65	4663600	3	LSTMEncoder	0		min	0.0005417965886509024	1	0.3333333333333333	24289	5	loss	0.3451093653870342	4	3	1697109728.0964334	9071	0.002735560580773388	4718.77907037735	0.34229397773742676	0.33109185099601746	486	215	1.0	autumn-sweep-99
150	attentive_lstm	0.9502325256712196	0.9930826549786176		0.5314135061811869	0.00035522800084491644	0.01650298030578823	3	1	adam	None	2	2048	1	1024	65	True	0.0014633571126149627	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697104798/version_0	1	16	1	1	0.18155159807593496	True	128	128	65	65	2062900	3	LSTMEncoder	0		min	0.00035522800084491644	1	0.3333333333333333	0	5	loss	0.5314135061811869	4	3	1697106756.6654258	6783	0.0014633571126149627	1947.011834859848	1.2199552059173584	1.2147397994995115	477	211	1.0	vital-sweep-98
151	attentive_lstm	0.9843136362741638	0.9940117015687518		0.5787058529139071	0.0002699514620272183	0.05526791048059998	3	1	adam	warmupinvsqrt	2	864	1	704	65	True	0.00040894324070753495	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697104432/version_0	1	336	1	1	0.1896165213370596	True	128	128	65	65	3201600	3	LSTMEncoder	0		min	0.0002699514620272183	1	0.3333333333333333	14822	5	loss	0.5787058529139071	4	3	1697105875.765515	9423	0.00025896243808399156	1429.1380491256714	1.2605080604553225	1.2598446607589722	558	247	1.0	hardy-sweep-97
152	attentive_lstm	0.9878183535620262	0.997149771721668		0.7785238363252514	0.0009127230867015208	0.12917585460111253	3	1	adam	None	2	1456	1	896	65	True	7.686086118058089e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697104263/version_0	1	192	1	1	0.052052480169218776	True	128	128	65	65	1532900	2	LSTMEncoder	0		min	0.0009127230867015208	1	0.3333333333333333	0	5	loss	0.7785238363252514	4	2	1697106107.5712583	9047	7.686086118058089e-05	1836.9824414253235	0.41542381048202515	0.4160323441028595	522	231	1.0	usual-sweep-96
153	attentive_lstm	0.9174584076760354	0.9975814477884482		0.17215723860170967	0.0009684939929491028	0.080077262779855	3	1	adam	warmupinvsqrt	2	816	1	1024	65	True	3.748449745647757e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697104222/version_0	1	496	1	1	0.14318590063290929	True	128	128	65	65	1681700	5	LSTMEncoder	0		min	0.0009684939929491028	1	0.3333333333333333	8243	5	loss	0.17215723860170967	4	5	1697109857.3372955	16799	2.628798725520252e-06	5623.673111438751	0.9942002296447754	0.9955039024353028	945	419	1.0	grateful-sweep-95
154	attentive_lstm	0.9315217976650528	0.9864229439634316		0.22714590856879824	5.762265076551283e-05	0.2563266061815336	3	1	adam	warmupinvsqrt	2	1696	1	384	65	True	0.0008741567078744451	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697103797/version_0	1	128	2	1	0.06484183255129468	True	128	128	65	65	1708600	4	LSTMEncoder	0		min	5.762265076551283e-05	1	0.3333333333333333	8059	5	loss	0.22714590856879824	4	4	1697105562.724138	9271	0.0008166480648198052	1752.2734620571136	0.5111868381500244	0.5093708038330078	549	243	1.0	autumn-sweep-94
155	attentive_lstm	0.899211148394804	0.9855106246447594		0.34962830573905884	0.000940535513291255	0.12988900329555625	3	1	adam	reduceonplateau	2	1248	1	448	65	True	2.6144822835496396e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697103759/version_0	1	208	2	1	0.02410011894279931	True	128	128	65	65	3828100	2	LSTMEncoder	0		min	0.000940535513291255	1	0.3333333333333333	0	5	loss	0.34962830573905884	4	2	1697106543.3418756	27143	2.6144822835496396e-06	2775.9888195991516	0.21412622928619385	0.2158346027135849	1566	695	1.0	exalted-sweep-93
156	attentive_lstm	0.9667717826454608	0.980475870055018		0.4738327145714941	0.0009248972390168816	0.1303012955542508	3	1	adam	warmupinvsqrt	2	1296	1	1152	65	True	2.470232727870103e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697103710/version_0	1	496	1	1	0.09812990932938977	True	128	128	65	65	2233000	3	LSTMEncoder	0		min	0.0009248972390168816	1	0.3333333333333333	10337	5	loss	0.4738327145714941	4	3	1697107262.529247	11551	2.340572062575273e-05	3544.927210092545	0.7199475169181824	0.7204115390777588	684	303	1.0	atomic-sweep-92
157	attentive_lstm	0.8318505322560836	0.9827640348418932		0.2724941855736936	0.0009760145280377396	0.048478347999589555	3	1	adam	reduceonplateau	2	176	1	704	65	True	1.929192985488476e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697103618/version_0	1	192	2	1	0.060247038793511815	True	128	128	65	65	9200	4	LSTMEncoder	0		min	0.0009760145280377396	1	0.3333333333333333	0	5	loss	0.2724941855736936	4	4	1697108541.457554	26863	1.929192985488476e-06	4913.6225690841675	0.47405171394348145	0.47551390528678894	1314	583	1.0	fresh-sweep-91
158	attentive_lstm	0.9555612020242664	0.981764789015646		0.15688520328419947	0.0001896182293286252	0.1973780210873471	3	1	adam	warmupinvsqrt	2	1312	1	704	65	True	1.7621544664513411e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697103163/version_0	1	368	1	1	0.03464045456898701	True	128	128	65	65	1184500	3	LSTMEncoder	0		min	0.0001896182293286252	1	0.3333333333333333	7222	5	loss	0.15688520328419947	4	3	1697107344.9566174	34495	8.068578237669294e-07	4171.7228083610535	0.29667574167251587	0.2985849678516388	1584	703	1.0	dandy-sweep-90
159	attentive_lstm	0.8974034570188241	0.9893683899171384		0.8974889442277373	0.0008986863531990142	0.10417661885138052	3	1	adam	warmupinvsqrt	2	1184	1	704	65	True	0.0013769942427102723	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697103057/version_0	1	256	2	1	0.00618429751617875	True	128	128	65	65	4989900	1	LSTMEncoder	0		min	0.0008986863531990142	1	0.3333333333333333	33715	5	loss	0.8974889442277373	4	1	1697104778.7257552	13639	0.0005548410733269776	1714.6072483062744	0.06257981061935425	0.06283102929592133	558	247	1.0	stoic-sweep-89
160	attentive_lstm	0.8660783141715453	0.9903990250890338		0.3424586670463743	0.0004524519633824495	0.15543430294867733	3	1	adam	None	2	1888	1	128	65	True	0.0001104625710604336	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697102997/version_0	1	336	2	1	0.07908535050081539	True	128	128	65	65	4111100	5	LSTMEncoder	0		min	0.0004524519633824495	1	0.3333333333333333	0	5	loss	0.3424586670463743	4	5	1697103742.5570323	8975	0.0001104625710604336	734.7352592945099	0.5986577868461609	0.6036481261253357	594	263	1.0	snowy-sweep-88
161	attentive_lstm	0.9096779323712288	0.9820267590811956		0.5419521915415371	3.368910120079528e-05	0.05054708329649715	3	1	adam	reduceonplateau	2	640	1	320	65	True	0.004322121760859368	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697102766/version_0	1	208	1	1	0.16944983861087556	True	128	128	65	65	4114300	1	LSTMEncoder	0		min	3.368910120079528e-05	1	0.3333333333333333	0	5	loss	0.5419521915415371	4	1	1697103695.6190784	11999	3.368910120079528e-05	921.9177763462068	1.153938055038452	1.146008014678955	540	239	1.0	pretty-sweep-87
162	attentive_lstm	0.9012039137683936	0.995082874324616		0.7410134729990188	0.0009157363467478722	0.1804769069653569	3	1	adam	None	2	464	1	1792	65	True	0.0027285105648295832	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697102672/version_0	1	240	2	1	0.1680773650728246	True	128	128	65	65	3880800	4	LSTMEncoder	0		min	0.0009157363467478722	1	0.3333333333333333	0	5	loss	0.7410134729990188	4	4	1697110752.982262	12319	0.0027285105648295832	8071.311103105545	1.1389163732528689	1.141545295715332	792	351	1.0	woven-sweep-86
163	attentive_lstm	0.9556760478085832	0.9871916949149926		0.6273930073939789	0.0007689958771405885	0.4954028207392963	3	1	adam	reduceonplateau	2	480	1	128	65	True	2.552113110119268e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697102500/version_0	1	96	1	1	0.014695103865808148	True	128	128	65	65	309500	4	LSTMEncoder	0		min	0.0007689958771405885	1	0.3333333333333333	0	5	loss	0.6273930073939789	4	4	1697107434.5652912	27199	2.552113110119268e-05	4917.532467126846	0.2834871709346771	0.1524043083190918	1800	799	0.99099999666214	prime-sweep-85
164	attentive_lstm	0.910497136027911	0.9813400221648528		0.3841064961617646	0.00023540373751273496	0.1792965393555626	3	1	adam	reduceonplateau	2	1680	1	960	65	True	0.001337561300264746	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697102324/version_0	1	160	1	1	0.05292786891511021	True	128	128	65	65	2994600	3	LSTMEncoder	0		min	0.00023540373751273496	1	0.3333333333333333	0	5	loss	0.3841064961617646	4	3	1697105043.2971003	7071	0.00023540373751273496	2702.963594198227	0.4214792251586914	0.422113299369812	468	207	1.0	feasible-sweep-84
165	attentive_lstm	0.959238932547768	0.9933019118168488		0.8576269583668688	6.801682236719037e-05	0.27825758225606984	3	1	adam	None	2	864	1	1344	65	True	6.712139863652636e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697102298/version_0	1	32	1	1	0.08624611150024403	True	128	128	65	65	1575000	3	LSTMEncoder	0		min	6.801682236719037e-05	1	0.3333333333333333	0	5	loss	0.8576269583668688	4	3	1697110825.8483765	22647	6.712139863652636e-06	8517.868859529495	0.6587548851966858	0.6732437610626221	1341	595	1.0	misty-sweep-83
166	attentive_lstm	0.9808720100155112	0.9873380743899864		0.8931841402405926	0.000329489921106037	0.2714367972565438	3	1	adam	None	2	1776	1	1408	65	True	0.0004999944861948454	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697102231/version_0	1	272	1	1	0.16048684287987236	True	128	128	65	65	2822000	4	LSTMEncoder	0		min	0.000329489921106037	1	0.3333333333333333	0	5	loss	0.8931841402405926	4	4	1697106432.4062436	10359	0.0004999944861948454	4192.470451593399	1.0938118696212769	1.095717430114746	630	279	1.0	morning-sweep-82
167	attentive_lstm	0.8223767355115266	0.9957057094820536		0.23396756957988407	0.00026317021040688296	0.3728850782157755	3	1	adam	reduceonplateau	2	1680	1	320	65	True	9.359715915122184e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697101911/version_0	1	448	2	1	0.033714536546472655	True	128	128	65	65	4792300	4	LSTMEncoder	0		min	0.00026317021040688296	1	0.3333333333333333	0	5	loss	0.23396756957988407	4	4	1697103146.4503193	11015	9.359715915122184e-05	1224.721301317215	0.28852614760398865	0.288547158241272	729	323	1.0	desert-sweep-81
168	attentive_lstm	0.8763158620772864	0.9930185755131185		0.42338236127067785	0.00010761946795521067	0.08783924179990782	3	1	adam	reduceonplateau	2	240	1	1856	65	True	2.651707280286964e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697101900/version_0	1	208	2	1	0.031117928365976134	True	128	128	65	65	3416100	4	LSTMEncoder	0		min	0.00010761946795521067	1	0.3333333333333333	0	5	loss	0.42338236127067785	4	4	1697117889.6646032	14279	2.651707280286964e-06	15981.453341245651	0.26713764667510986	0.2683956027030945	945	419	1.0	eternal-sweep-80
169	attentive_lstm	0.9109011046962184	0.9849563394832894		0.14866107322272973	0.00023753840455087352	0.3463820816017761	3	1	adam	reduceonplateau	2	1856	1	1664	65	True	0.005945652169251074	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697101851/version_0	1	240	1	1	0.06229957343413715	True	128	128	65	65	3991700	2	LSTMEncoder	0		min	0.00023753840455087352	1	0.3333333333333333	0	5	loss	0.14866107322272973	4	2	1697111086.2958517	10639	0.00023753840455087352	9221.42209649086	0.4868820607662201	0.488090842962265	684	303	1.0	soft-sweep-79
170	attentive_lstm	0.8833290452721168	0.9853933266247412		0.19656388013763887	0.0008733960916023322	0.22103754501390097	3	1	adam	reduceonplateau	2	64	1	704	65	True	4.45483104869221e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697101709/version_0	1	160	2	1	0.08539395558942109	True	128	128	65	65	3705200	3	LSTMEncoder	0		min	0.0008733960916023322	1	0.3333333333333333	0	5	loss	0.19656388013763887	4	3	1697104205.7132747	27999	4.45483104869221e-05	2489.3271346092224	0.6384361386299133	0.6397526860237122	504	223	1.0	solar-sweep-78
171	attentive_lstm	0.8488597719146238	0.9865111900772164		0.7937835710675633	0.0004209823743593819	0.11543948425245198	3	1	adam	None	2	880	1	512	65	True	6.488767970477897e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697101384/version_0	1	432	2	1	0.04740470073308132	True	128	128	65	65	657700	2	LSTMEncoder	0		min	0.0004209823743593819	1	0.3333333333333333	0	5	loss	0.7937835710675633	4	2	1697103040.2736511	12875	6.488767970477897e-06	1648.738515138626	0.3839162290096283	0.3847979009151459	783	347	1.0	playful-sweep-76
172	attentive_lstm	0.9754347770323551	0.9918092851107836		0.1865855547212429	0.0006943490320054203	0.37383723898866567	3	1	adam	warmupinvsqrt	2	1488	1	64	65	True	6.51436909583697e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697101265/version_0	1	192	2	1	0.1434652995509594	True	128	128	65	65	1366100	4	LSTMEncoder	0		min	0.0006943490320054203	1	0.3333333333333333	5508	5	loss	0.1865855547212429	4	4	1697103597.699825	24551	3.0875780902249465e-05	2323.7470400333405	1.0198125839233398	1.0645081996917725	1674	743	1.0	genial-sweep-75
173	attentive_lstm	0.9738959463059212	0.9832534293191776		0.49745468541259175	0.0002998778726484331	0.26319005241781807	3	1	adam	warmupinvsqrt	2	32	1	320	65	True	0.0004235723484008053	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697100808/version_0	1	480	2	1	0.08815958922805389	True	128	128	65	65	4933800	4	LSTMEncoder	0		min	0.0002998778726484331	1	0.3333333333333333	154181	5	loss	0.49745468541259175	4	4	1697104970.469277	60999	0.00016689488435896071	4150.252609014511	0.6583394408226013	0.6618546843528748	549	243	1.0	spring-sweep-74
174	attentive_lstm	0.8896247962607746	0.9808896783557416		0.7512089221904591	0.000820904408367538	0.02704030564341925	3	1	adam	warmupinvsqrt	2	1392	1	1024	65	True	0.0004280651938543841	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697100234/version_0	1	176	2	1	0.1167260282501374	True	128	128	65	65	1404400	3	LSTMEncoder	0		min	0.000820904408367538	1	0.3333333333333333	6053	5	loss	0.7512089221904591	4	3	1697102655.9263098	8539	0.0003611254488122469	2411.2442338466644	0.8367754817008972	0.8349928855895996	549	243	1.0	swift-sweep-73
175	attentive_lstm	0.9568239097686266	0.9829519462655526		0.42370947853388463	0.000579585706489983	0.03480853929156502	3	1	adam	None	2	1552	1	448	65	True	2.8107934812952528e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697100222/version_0	1	224	2	1	0.13484640865671507	True	128	128	65	65	3494500	5	LSTMEncoder	0		min	0.000579585706489983	1	0.3333333333333333	0	5	loss	0.42370947853388463	4	5	1697101368.3499668	10751	2.8107934812952528e-05	1137.6679577827454	0.9439438581466676	0.9446200728416444	576	255	1.0	different-sweep-72
