	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	_step	lr-Adam	val_loss	trainer/global_step	epoch	_runtime	_timestamp	train_loss	max_val_accuracy	name
128	transformer	0.8601527868588751	0.9979376691154526		0.15695537939053114	0.0008656057829883069	0.2544799911527972	3	1	adam	reduceonplateau	2	2032	1	896	42	True	0.0006095426034905632	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695977871/version_0	8	80	2	2	0.13241417561189348	True	128	128	68	42	2956600	2	TransformerEncoder	26		min	0.0008656057829883069	1	0.3333333333333333	0	5	loss	0.15695537939053114	4	2	1458	0.0006095426034905632	0.8933975100517273	25919	647	2446.98255443573	1695980325.8080804	0.8711923956871033	0.9879999756813048	eager-sweep-88
129	transformer	0.8352074299268459	0.9918392715225436		0.3292767783532986	0.0008459457896905178	0.06412935999640818	3	1	adam	None	2	784	1	2048	42	True	0.005341568296164739	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695977401/version_0	2	272	4	2	0.1081577288436028	True	128	128	68	42	3136600	2	TransformerEncoder	26		min	0.0008459457896905178	1	0.3333333333333333	0	5	loss	0.3292767783532986	4	2	504	0.005341568296164739	3.979843854904175	11647	223	1609.666404724121	1695979022.9208615	1.953964114189148	0.0010000000474974513	divine-sweep-87
130	transformer	0.9929036969957952	0.9900018113235468		0.4426632567685837	0.00023522162733956496	0.49838170431030215	3	1	adam	None	2	1040	1	256	42	True	4.9891613458663736e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695977185/version_0	6	304	2	4	0.1246844962878956	True	128	128	68	42	3813400	2	TransformerEncoder	26		min	0.00023522162733956496	1	0.3333333333333333	0	5	loss	0.4426632567685837	4	2	1800	4.9891613458663736e-06	1.3383457660675049	39199	799	5138.736580371857	1695982334.0203197	1.0616841316223145	0.7599999904632568	zesty-sweep-86
131	transformer	0.9590770877855808	0.9907561441067162		0.6101206397074689	2.8175138594958684e-05	0.41486554467438713	3	1	adam	None	2	1648	1	1664	42	True	9.60240911382798e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695977141/version_0	6	464	2	8	0.19465642237177885	True	128	128	68	42	2255800	2	TransformerEncoder	26		min	2.8175138594958684e-05	1	0.3333333333333333	0	5	loss	0.6101206397074689	4	2	1341	9.60240911382798e-05	1.2485692501068115	29203	595	4843.048261642456	1695981994.5877748	1.1950613260269165	0.9879999756813048	revived-sweep-85
132	transformer	0.9039849815575444	0.9966407888074436		0.5147494389120268	0.000597604250951387	0.08665634181561827	3	1	adam	reduceonplateau	2	976	1	1216	42	True	1.3458687251504954e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695977140/version_0	6	400	8	4	0.18421036340036637	True	128	128	68	42	4290400	1	TransformerEncoder	26		min	0.000597604250951387	1	0.3333333333333333	0	5	loss	0.5147494389120268	4	1	1800	1.3458687251504954e-06	1.1973131895065308	32799	799	7023.35605597496	1695984173.1021929	1.1540634632110596	0.9700000286102296	comfy-sweep-84
133	transformer	0.805533116238709	0.9834706433493487		0.4027343246430845	0.0007380405104174557	0.3944983776364445	3	1	adam	None	2	1264	1	1408	42	True	0.002046070271004588	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695976746/version_0	4	480	8	4	0.09282259057883856	True	128	128	68	42	1875400	4	TransformerEncoder	26		min	0.0007380405104174557	1	0.3333333333333333	0	5	loss	0.4027343246430845	4	4	459	0.002046070271004588	3.950144290924072	13055	203	2860.318330526352	1695979614.1783245	2.390580415725708	0.0	devout-sweep-83
134	transformer	0.9321587857036332	0.9954203876841292		0.3018924357096906	0.0007650310665788708	0.1197417567337874	3	1	adam	reduceonplateau	2	912	1	1024	42	True	1.0410296043433396e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695976093/version_0	6	192	2	4	0.02850852801202013	True	128	128	68	42	2259000	3	TransformerEncoder	26		min	0.0007650310665788708	1	0.3333333333333333	0	5	loss	0.3018924357096906	4	3	1800	1.0410296043433396e-06	0.5204260349273682	35199	799	5126.01210474968	1695981230.4659626	0.3848131895065307	0.7570000290870667	lively-sweep-82
135	transformer	0.9109255537562848	0.9920879057516304		0.36595389417532453	0.0006036759329669033	0.35048011163724774	3	1	adam	None	2	608	1	1152	42	True	0.0001284418171767418	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695975871/version_0	4	320	6	4	0.005733633608795508	True	128	128	68	42	1680700	5	TransformerEncoder	26		min	0.0006036759329669033	1	0.3333333333333333	0	5	loss	0.36595389417532453	4	5	1179	0.0001284418171767418	0.10565076768398284	34583	523	3311.278578042984	1695979191.994702	0.05839402601122856	0.9900000095367432	lilac-sweep-81
136	transformer	0.952469103042466	0.9805785781502698		0.4012500105162523	0.0006777026014428713	0.2013295110906144	3	1	adam	reduceonplateau	2	512	1	1728	42	True	1.0329677579971862e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695975833/version_0	4	96	6	8	0.10100625057873446	True	128	128	68	42	4601800	2	TransformerEncoder	26		min	0.0006777026014428713	1	0.3333333333333333	0	5	loss	0.4012500105162523	4	2	459	1.0329677579971862e-06	2.998685121536255	8159	203	1277.5260136127472	1695977121.8334966	2.398602247238159	0.0	valiant-sweep-80
137	transformer	0.84079026476215	0.98689551815627		0.4287190477971039	0.0005994910794734698	0.11042252059639462	3	1	adam	None	2	1952	1	1920	42	True	1.4402424830385586e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695975030/version_0	8	16	4	4	0.10846284178423184	True	128	128	68	42	4163600	4	TransformerEncoder	26		min	0.0005994910794734698	1	0.3333333333333333	0	5	loss	0.4287190477971039	4	4	1800	1.4402424830385586e-05	1.4434880018234253	32799	799	4113.83375954628	1695979152.1290677	1.239854335784912	0.4639999866485596	denim-sweep-79
138	transformer	0.8685291023312612	0.9935480993966428		0.8900786130932236	0.0002518752174620813	0.018837230362035384	3	1	adam	reduceonplateau	2	336	1	832	42	True	0.0030674925383487868	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695974941/version_0	2	304	6	8	0.037896395784903385	True	128	128	68	42	3852500	3	TransformerEncoder	26		min	0.0002518752174620813	1	0.3333333333333333	0	5	loss	0.8900786130932236	4	3	1800	0.0002518752174620813	0.34786805510520935	47999	799	5238.742985725403	1695980192.0634177	0.29733413457870483	0.9739999771118164	peach-sweep-78
139	transformer	0.8710256139462312	0.994978377909638		0.2855174587254887	0.0004096206781051055	0.2686711490857891	3	1	adam	reduceonplateau	2	768	1	128	42	True	0.0036525647061257543	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695974852/version_0	8	224	8	4	0.13710944320077906	True	128	128	68	42	1628100	3	TransformerEncoder	26		min	0.0004096206781051055	1	0.3333333333333333	0	5	loss	0.2855174587254887	4	3	459	0.0004096206781051055	3.6147308349609375	8159	203	1863.0938022136688	1695976727.4951713	2.4611847400665283	0.0	crisp-sweep-77
140	transformer	0.9679745788648376	0.9906909734483436		0.6055201589217274	0.00010471800683855534	0.22334308580802908	3	1	adam	warmupinvsqrt	2	1712	1	704	42	True	2.4094142447300405e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695974542/version_0	2	432	2	2	0.1838119824022839	True	128	128	68	42	4238500	3	TransformerEncoder	26		min	0.00010471800683855534	1	0.3333333333333333	19806	5	loss	0.6055201589217274	4	3	1800	1.749796495318308e-06	1.341360092163086	37599	799	4560.131770610809	1695979113.5660186	1.251551628112793	0.8759999871253967	azure-sweep-76
141	transformer	0.9712202410501196	0.9961544819867068		0.5101843737422359	1.0286411726672466e-05	0.04148160881745622	3	1	adam	None	2	1184	1	640	42	True	6.960772735953417e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695974541/version_0	6	48	8	8	0.033458920718367605	True	128	128	68	42	354000	2	TransformerEncoder	26		min	1.0286411726672466e-05	1	0.3333333333333333	0	5	loss	0.5101843737422359	4	2	1350	6.960772735953417e-05	0.2992086410522461	40799	599	3269.093630552292	1695977817.5640826	0.26702630519866943	0.9850000143051147	sparkling-sweep-75
142	transformer	0.9610769235219244	0.9831252420375493		0.6172104763638224	0.00018955326286125947	0.3848529957806887	3	1	adam	warmupinvsqrt	2	800	1	1856	42	True	0.0024140591379441232	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695974412/version_0	6	48	6	8	0.16005084367819727	True	128	128	68	42	3029800	2	TransformerEncoder	26		min	0.00018955326286125947	1	0.3333333333333333	15149	5	loss	0.6172104763638224	4	2	1800	0.0014865567590826613	1.0547127723693848	39999	799	3823.328544855118	1695978243.5612028	1.0359289646148682	0.9850000143051147	true-sweep-74
143	transformer	0.9567719305653186	0.9983654202988494		0.17252710664273269	0.0003603034105852584	0.4397097884474845	3	1	adam	warmupinvsqrt	2	1408	1	2048	42	True	4.135898979270908e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695974365/version_0	8	320	2	4	0.08599224827089579	True	128	128	68	42	3761400	1	TransformerEncoder	26		min	0.0003603034105852584	1	0.3333333333333333	21371	5	loss	0.17252710664273269	4	1	1800	2.833162775861349e-06	0.8364090919494629	45599	799	8873.300342798233	1695983247.821134	0.7358598113059998	0.878000020980835	iconic-sweep-73
144	transformer	0.812162648278674	0.9842247737741086		0.6496898504144835	0.00028322765618370686	0.006933039537144914	3	1	adam	warmupinvsqrt	2	2048	1	192	42	True	0.00790279830247279	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695974321/version_0	4	128	4	2	0.04009973223506307	True	128	128	68	42	7000	1	TransformerEncoder	26		min	0.00028322765618370686	1	0.3333333333333333	27	5	loss	0.6496898504144835	4	1	1242	0.00027660306291291993	0.35129380226135254	22079	551	2759.913275718689	1695977093.3987908	0.31081271171569824	0.9869999885559082	cool-sweep-72
145	transformer	0.8910047677007222	0.9967188489281398		0.6959032514835171	8.311305133204825e-05	0.44600802921128285	3	1	adam	None	2	656	1	832	42	True	3.026976552420702e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695973526/version_0	6	224	6	2	0.08142189213791835	True	128	128	68	42	4280200	5	TransformerEncoder	26		min	8.311305133204825e-05	1	0.3333333333333333	0	5	loss	0.6959032514835171	4	5	1800	3.026976552420702e-05	0.6888002157211304	48799	799	6114.206253528595	1695979648.5786846	0.593639075756073	0.9710000157356262	proud-sweep-71
146	transformer	0.8712160843327731	0.986541222663331		0.17976697292760432	0.0007662338628618726	0.26543337514390014	3	1	adam	warmupinvsqrt	2	880	1	1216	42	True	0.007545224939070322	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695973303/version_0	4	272	6	4	0.09531209230451716	True	128	128	68	42	2787000	3	TransformerEncoder	26		min	0.0007662338628618726	1	0.3333333333333333	12668	5	loss	0.17976697292760432	4	3	531	0.006438576064994489	3.843001127243042	10855	235	1488.5728363990784	1695974798.9320965	2.357060670852661	0.9610000252723694	electric-sweep-70
147	transformer	0.9638862591747148	0.9981839806645658		0.13492800522294168	0.0008975125693284499	0.3694618183585921	3	1	adam	reduceonplateau	2	896	1	1920	42	True	0.00030446433945840356	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695973260/version_0	8	272	4	2	0.08530302118490059	True	128	128	68	42	3984900	2	TransformerEncoder	26		min	0.0008975125693284499	1	0.3333333333333333	0	5	loss	0.13492800522294168	4	2	837	0.00030446433945840356	0.6370890140533447	16739	371	2525.7945034503937	1695975797.2843044	0.6024020910263062	0.9850000143051147	hopeful-sweep-69
148	transformer	0.8296944158083038	0.9927581483968648		0.42660863659818826	0.00012144547311900518	0.25290687644233967	3	1	adam	None	2	2016	1	192	42	True	0.00030524304601645726	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695972990/version_0	2	480	2	4	0.038563313588513	True	128	128	68	42	3946600	3	TransformerEncoder	26		min	0.00012144547311900518	1	0.3333333333333333	0	5	loss	0.42660863659818826	4	3	1323	0.00030524304601645726	0.3423043489456177	23519	587	1970.2471013069153	1695974970.2360044	0.30765005946159363	0.9879999756813048	giddy-sweep-68
149	transformer	0.8966018052887472	0.9878696463559214		0.5380434804181026	0.00011732869444354208	0.07201957530937741	3	1	adam	reduceonplateau	2	224	1	1088	42	True	0.0005998253541829039	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695972498/version_0	4	496	2	2	0.15888123115341216	True	128	128	68	42	2699000	4	TransformerEncoder	26		min	0.00011732869444354208	1	0.3333333333333333	0	5	loss	0.5380434804181026	4	4	1251	0.00011732869444354208	1.024763822555542	25019	555	3519.286218881607	1695976030.150008	1.0088908672332764	0.9860000014305116	swift-sweep-67
150	transformer	0.8359432470411611	0.990772539700598		0.7930956891231306	0.0009505081241251174	0.1187517779622394	3	1	adam	reduceonplateau	2	1264	1	1984	42	True	0.0003305821848444792	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695971952/version_0	8	256	6	8	0.009762402019085292	True	128	128	68	42	2458000	4	TransformerEncoder	26		min	0.0009505081241251174	1	0.3333333333333333	0	5	loss	0.7930956891231306	4	4	1026	0.0003305821848444792	0.12773169577121735	29183	455	3853.2592599391937	1695975814.7163	0.0904894322156906	0.9869999885559082	prime-sweep-66
151	transformer	0.809293609902645	0.9816653376356664		0.8499276579095211	0.0004913999987618846	0.3173108959636182	3	1	adam	warmupinvsqrt	2	816	1	832	42	True	1.7514579195404127e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695971145/version_0	4	256	4	2	0.16023629448373042	True	128	128	68	42	772300	2	TransformerEncoder	26		min	0.0004913999987618846	1	0.3333333333333333	3785	5	loss	0.8499276579095211	4	2	1800	5.391061144239326e-07	1.7290160655975342	39999	799	6189.078229665756	1695977342.4563177	1.4853689670562744	0.44699999690055847	blooming-sweep-65
152	transformer	0.9597845174508548	0.992622414157544		0.1553665746232473	0.0003973329680201043	0.216585836206916	3	1	adam	reduceonplateau	2	768	1	448	42	True	0.0001392259714410007	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695970787/version_0	6	128	6	2	0.030398663657284875	True	128	128	68	42	3696000	2	TransformerEncoder	26		min	0.0003973329680201043	1	0.3333333333333333	0	5	loss	0.1553665746232473	4	2	1521	0.0001392259714410007	0.29307833313941956	27039	675	4098.696541547775	1695974902.9095376	0.2466783970594406	0.9860000014305116	breezy-sweep-64
153	transformer	0.8731309919277547	0.9988548384375644		0.12303299090932872	0.0006542841046409656	0.4035080024396959	3	1	adam	reduceonplateau	2	1024	1	1088	42	True	4.308952376916034e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695970697/version_0	4	128	4	4	0.10562508939711047	True	128	128	68	42	4954700	2	TransformerEncoder	26		min	0.0006542841046409656	1	0.3333333333333333	0	5	loss	0.12303299090932872	4	2	1800	4.308952376916034e-05	0.8292808532714844	31999	799	3625.865037918091	1695974334.268502	0.7540568709373474	0.9670000076293944	pious-sweep-63
154	transformer	0.9849238960187212	0.9986554028284756		0.7224500184532413	0.0007857144037100391	0.17006734384942462	3	1	adam	warmupinvsqrt	2	1120	1	1408	42	True	0.0049241035331032326	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695969553/version_0	8	224	6	8	0.12238928397873938	True	128	128	68	42	3300	1	TransformerEncoder	26		min	0.0007857144037100391	1	0.3333333333333333	14	5	loss	0.7224500184532413	4	1	1251	0.00011658386396058004	0.8326048254966736	25019	555	3672.6022107601166	1695973234.7713888	0.8113047480583191	0.9879999756813048	glamorous-sweep-62
155	transformer	0.9585099505225356	0.9962069893937754		0.330105673633214	4.455761056601906e-05	0.04756515493690505	3	1	adam	warmupinvsqrt	2	1744	1	192	42	True	1.1693541529783223e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695969433/version_0	6	112	8	2	0.10614615637342029	True	128	128	68	42	4476500	5	TransformerEncoder	26		min	4.455761056601906e-05	1	0.3333333333333333	20534	5	loss	0.330105673633214	4	5	459	5.317731119368644e-07	3.136219024658203	9383	203	1683.2816879749298	1695971125.230844	3.0615217685699463	0.0	feasible-sweep-61
156	transformer	0.9381160276154856	0.990758715283127		0.42798885371785567	0.0002100378280307988	0.10921520169282568	3	1	adam	reduceonplateau	2	128	1	64	42	True	0.0013404240994143528	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695969026/version_0	6	432	2	8	0.016614397808177795	True	128	128	68	42	238300	2	TransformerEncoder	26		min	0.0002100378280307988	1	0.3333333333333333	0	5	loss	0.42798885371785567	4	2	1395	0.0002100378280307988	0.20733225345611572	48979	619	5327.144968748093	1695974361.3845878	0.15640878677368164	0.9760000109672546	glad-sweep-60
157	transformer	0.8440825888963343	0.9859474816549124		0.1288671672803358	0.0003494435350700139	0.4861009245812023	3	1	adam	None	2	512	1	512	42	True	5.831575368744368e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695968890/version_0	4	64	6	2	0.08432236632099764	True	128	128	68	42	4696200	2	TransformerEncoder	26		min	0.0003494435350700139	1	0.3333333333333333	0	5	loss	0.1288671672803358	4	2	1800	5.831575368744368e-05	0.9495121240615844	31999	799	3022.4142813682556	1695971922.2651885	0.857798159122467	0.8159999847412109	rare-sweep-59
158	transformer	0.9341852617715948	0.9857923787990902		0.15553513745941974	0.0007683340302630517	0.2897554762120703	3	1	adam	None	2	176	1	512	42	True	1.0188043761632123e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695968890/version_0	2	128	2	8	0.06093245629068329	True	128	128	68	42	1540900	5	TransformerEncoder	26		min	0.0007683340302630517	1	0.3333333333333333	0	5	loss	0.15553513745941974	4	5	459	1.0188043761632123e-06	3.1176326274871826	11627	203	584.348637342453	1695969484.2007313	2.535374879837036	0.0	dashing-sweep-58
159	transformer	0.8928481837377374	0.9889897940128576		0.6304262635426048	0.0004304181029082166	0.2519524455488731	3	1	adam	warmupinvsqrt	2	336	1	128	42	True	0.0003791727856080056	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695968671/version_0	6	16	2	2	0.18697114922465985	True	128	128	68	42	863700	2	TransformerEncoder	26		min	0.0004304181029082166	1	0.3333333333333333	5141	5	loss	0.6304262635426048	4	2	1800	0.00012416864624381353	1.5535062551498413	47999	799	5608.2834367752075	1695974296.4539497	1.5362317562103271	0.6069999933242798	youthful-sweep-57
160	transformer	0.8449655910843273	0.9962556033160416		0.7045262880631477	0.0001741806465518221	0.40265266258672	3	1	adam	None	2	768	1	960	42	True	3.4910313906767178e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695968627/version_0	8	208	8	8	0.16715417043617464	True	128	128	68	42	674700	4	TransformerEncoder	26		min	0.0001741806465518221	1	0.3333333333333333	0	5	loss	0.7045262880631477	4	4	1800	3.4910313906767178e-06	1.377903938293457	31999	799	5883.478561878204	1695974518.8222318	1.2625547647476196	0.7910000085830688	mild-sweep-56
161	transformer	0.8029054332608271	0.9835592782905432		0.4958585350351695	0.0007124170707345256	0.21887467651339976	3	1	adam	reduceonplateau	2	736	1	1344	42	True	7.594029633832994e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695968183/version_0	4	48	8	8	0.15230861793742817	True	128	128	68	42	4072200	2	TransformerEncoder	26		min	0.0007124170707345256	1	0.3333333333333333	0	5	loss	0.4958585350351695	4	2	1800	7.594029633832994e-06	1.2745459079742432	43999	799	5283.950294494629	1695973477.3942206	1.188794732093811	0.7910000085830688	balmy-sweep-54
162	transformer	0.9100091444863696	0.9829802611467012		0.4915119811061154	0.0007536371350131605	0.14369376260183964	3	1	adam	warmupinvsqrt	2	1392	1	2048	42	True	0.00019832169996729403	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695967825/version_0	4	304	2	8	0.0333454651973113	True	128	128	68	42	744600	3	TransformerEncoder	26		min	0.0007536371350131605	1	0.3333333333333333	3209	5	loss	0.4915119811061154	4	3	1746	6.083841702817185e-05	0.2985933721065521	34143	775	4611.426919698715	1695972449.8791456	0.2647281885147095	0.9869999885559082	volcanic-sweep-53
163	transformer	0.9219082226496657	0.991465391959316		0.4263107536184766	0.0004239815665773145	0.2691134505535739	3	1	adam	reduceonplateau	2	352	1	1472	42	True	1.2108219550453824e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695967383/version_0	4	304	2	8	0.012193673919967151	True	128	128	68	42	361900	4	TransformerEncoder	26		min	0.0004239815665773145	1	0.3333333333333333	0	5	loss	0.4263107536184766	4	4	1800	1.2108219550453824e-06	0.4733732938766479	45599	799	5866.977123498917	1695973261.2696624	0.2736889123916626	0.7749999761581421	comfy-sweep-52
164	transformer	0.905019415055334	0.9898129596852014		0.7192028089431759	0.0006755148868454835	0.2799470443987616	3	1	adam	None	2	1552	1	1664	42	True	2.324720421234681e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695966758/version_0	4	384	6	2	0.17973942254128364	True	128	128	68	42	387800	1	TransformerEncoder	26		min	0.0006755148868454835	1	0.3333333333333333	0	5	loss	0.7192028089431759	4	1	1800	2.324720421234681e-06	1.224524736404419	41599	799	6158.215763092041	1695972925.824954	1.1615924835205078	0.9559999704360962	peach-sweep-51
165	transformer	0.877197949250996	0.980725778648313		0.1197376733441174	0.0003650271152468963	0.22797550962632268	3	1	adam	reduceonplateau	2	1440	1	128	42	True	0.0002970958331245911	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695965770/version_0	6	400	6	4	0.05282580261134935	True	128	128	68	42	4007200	1	TransformerEncoder	26		min	0.0003650271152468963	1	0.3333333333333333	0	5	loss	0.1197376733441174	4	1	1278	0.0002970958331245911	0.4311301112174988	23855	567	3589.7915070056915	1695969371.318137	0.3988116979598999	0.9890000224113464	brisk-sweep-50
166	transformer	0.8979070180213777	0.9908612098046268		0.5131768871486523	0.00019100765398329716	0.2755838279028395	3	1	adam	warmupinvsqrt	2	688	1	576	42	True	4.270220481862571e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695965456/version_0	4	128	6	4	0.023663918223105183	True	128	128	68	42	4035800	4	TransformerEncoder	26		min	0.00019100765398329716	1	0.3333333333333333	23463	5	loss	0.5131768871486523	4	4	459	2.1797907646621496e-06	2.8029370307922363	12035	203	1261.469117641449	1695966726.0993123	2.140719413757324	0.0	vibrant-sweep-49
167	transformer	0.8134964518670449	0.9987649000291802		0.5130627508880327	0.00020187669411219877	0.3992909716163589	3	1	adam	reduceonplateau	2	544	1	768	42	True	2.7580726588360326e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695964820/version_0	4	336	2	2	0.06054583523930151	True	128	128	68	42	3658300	4	TransformerEncoder	26		min	0.00020187669411219877	1	0.3333333333333333	0	5	loss	0.5130627508880327	4	4	1800	2.7580726588360326e-05	0.5526831746101379	59199	799	5890.6166269779205	1695970721.51416	0.4633675217628479	0.9769999980926514	legendary-sweep-48
168	transformer	0.9386501334791808	0.9985535109108622		0.14486647944270603	0.0007631451382379087	0.11482997125677268	3	1	adam	None	2	1296	1	1536	42	True	0.0002203979067357029	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695964819/version_0	2	16	6	4	0.17071614500050664	True	128	128	68	42	4459700	4	TransformerEncoder	26		min	0.0007631451382379087	1	0.3333333333333333	0	5	loss	0.14486647944270603	4	4	1800	0.0002203979067357029	1.1758968830108645	37599	799	2517.1498272418976	1695967345.3593802	1.1769390106201172	0.9330000281333924	sweepy-sweep-47
169	transformer	0.8205238352272216	0.9820714198951777		0.34516575280851824	0.0001375657019614184	0.36667814957713746	3	1	adam	None	2	1344	1	384	42	True	8.55507968137528e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695964382/version_0	2	128	8	4	0.023986323403834067	True	128	128	68	42	3171600	4	TransformerEncoder	26		min	0.0001375657019614184	1	0.3333333333333333	0	5	loss	0.34516575280851824	4	4	1800	8.55507968137528e-06	0.5315542221069336	35999	799	3744.021910905838	1695968136.298303	0.44001615047454834	0.8379999995231628	eager-sweep-46
170	transformer	0.8647179621578671	0.9988249716926484		0.4066034192645403	0.0004220486123676933	0.3063244034004741	3	1	adam	reduceonplateau	2	352	1	1856	42	True	9.218532638567875e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695963618/version_0	4	224	8	2	0.13925543809291568	True	128	128	68	42	2653000	3	TransformerEncoder	26		min	0.0004220486123676933	1	0.3333333333333333	0	5	loss	0.4066034192645403	4	3	1800	9.218532638567875e-06	0.98913311958313	45599	799	4935.13290643692	1695968562.5266404	0.9235607385635376	0.972000002861023	swept-sweep-45
171	transformer	0.8138370988051193	0.9875252173444078		0.38408535135055966	0.0003126011706728952	0.05546392869913619	3	1	adam	None	2	48	1	896	42	True	0.00011079061990600092	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695963340/version_0	8	416	4	8	0.12352919115932136	True	128	128	68	42	952400	1	TransformerEncoder	26		min	0.0003126011706728952	1	0.3333333333333333	0	5	loss	0.38408535135055966	4	1	819	0.00011079061990600092	0.8376287221908569	76075	363	7315.878606557846	1695970664.4595745	0.8166834712028503	0.9879999756813048	logical-sweep-44
