	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	epoch	_runtime	_timestamp	_step	lr-Adam	val_loss	train_loss	trainer/global_step	max_val_accuracy	name
88	transformer	0.9486455780227896	0.985260816760862		0.1144622570917985	0.0002397579626654328	0.43779731744804534	3	1	adam	warmupinvsqrt	2	1616	1	256	61	True	0.005681376208371604	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693746208/version_0	4	352	4	4	0.102836464228787	True	128	128	100	61	2590500	1	TransformerEncoder	39		min	0.0002397579626654328	1	0.3333333333333333	6412	5	loss	0.1144622570917985	4	1	467	2229.7738115787506	1693748444.5587935	1053	0.004210385491536211	0.9877814054489136	0.8261134624481201	11699	0.8510000109672546	fragrant-sweep-131
89	transformer	0.9242033288267631	0.989910654839324		0.6405282218517536	0.0006328704498682311	0.4224192148784999	3	1	adam	None	2	2000	1	192	61	True	0.0007963633497270428	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693746067/version_0	4	368	2	8	0.05964191770384948	True	128	128	100	61	4704800	3	TransformerEncoder	39		min	0.0006328704498682311	1	0.3333333333333333	0	5	loss	0.6405282218517536	4	3	495	1482.10032248497	1693747559.2899525	1116	0.0007963633497270428	0.6931167840957642	0.4956628382205963	9919	0.8809999823570251	resilient-sweep-130
90	transformer	0.9161962120803392	0.9838486401542096		0.4137035414913983	0.0005414949306525867	0.3431067841590287	3	1	adam	warmupinvsqrt	2	1328	1	320	61	True	8.385030670631052e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693745940/version_0	8	160	4	2	0.029776137218592697	True	128	128	100	61	3139100	1	TransformerEncoder	39		min	0.0005414949306525867	1	0.3333333333333333	9455	5	loss	0.4137035414913983	4	1	203	1129.2258398532867	1693747078.239271	459	5.580856479141324e-06	2.7450695037841797	2.232777833938598	6323	0.0	serene-sweep-129
91	transformer	0.8910138571962535	0.9959294761496088		0.3628024207932167	0.000410705479407525	0.22681200267683288	3	1	adam	None	2	1248	1	1856	61	True	0.00012165311533683234	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693745502/version_0	4	384	2	2	0.16116653258957253	True	128	128	100	61	4242600	2	TransformerEncoder	39		min	0.000410705479407525	1	0.3333333333333333	0	5	loss	0.3628024207932167	4	2	407	1656.455879688263	1693747167.542441	918	0.00012165311533683234	1.2098679542541504	1.0964574813842771	10199	0.8769999742507935	summer-sweep-128
92	transformer	0.8591741230702059	0.9900471430417676		0.28919243147951007	0.0008863997863765947	0.41211062424487815	3	1	adam	reduceonplateau	2	960	1	1856	61	True	4.062048591163987e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693745140/version_0	2	288	2	8	0.1846220347339359	True	128	128	100	61	2676000	2	TransformerEncoder	39		min	0.0008863997863765947	1	0.3333333333333333	0	5	loss	0.28919243147951007	4	2	799	3209.883382558822	1693748358.2066116	1800	4.062048591163987e-06	1.8155229091644287	1.5988188982009888	16799	0.5320000052452087	unique-sweep-127
93	transformer	0.8769964977122586	0.9900991084548626		0.8027674080436997	0.0005558461394537676	0.13717862052307683	3	1	adam	None	2	656	1	128	61	True	6.554818413011358e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693744823/version_0	6	480	6	4	0.01413635687124928	True	128	128	100	61	4995200	2	TransformerEncoder	39		min	0.0005558461394537676	1	0.3333333333333333	0	5	loss	0.8027674080436997	4	2	443	2429.9337809085846	1693747265.449795	999	6.554818413011358e-05	0.339599072933197	0.13297444581985474	13763	0.8669999837875366	amber-sweep-126
94	transformer	0.9203052524010916	0.9843632515491052		0.2976801468073987	0.0002649044953252453	0.4910487248910257	3	1	adam	warmupinvsqrt	2	1744	1	1216	61	True	3.863883249186454e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693744741/version_0	2	256	6	8	0.0014545096752331954	True	128	128	100	61	4483000	2	TransformerEncoder	39		min	0.0002649044953252453	1	0.3333333333333333	10282	5	loss	0.2976801468073987	4	2	203	741.7635040283203	1693745491.280862	459	1.7545682640003456e-06	3.065718650817871	2.9654343128204346	4691	0.0	eternal-sweep-125
95	transformer	0.8303073767675032	0.9916356544340692		0.4999672477837323	0.0007511404312126379	0.20321498544956873	3	1	adam	warmupinvsqrt	2	976	1	256	61	True	0.00026645754570443525	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693743848/version_0	8	240	4	2	0.16552237183577384	True	128	128	100	61	2704700	3	TransformerEncoder	39		min	0.0007511404312126379	1	0.3333333333333333	5542	5	loss	0.4999672477837323	4	3	579	3036.929822444916	1693746892.0966663	1305	0.00017989220903247123	1.2183960676193235	1.1165841817855835	12179	0.8740000128746033	dark-sweep-124
96	transformer	0.8208227110823522	0.9843693486805196		0.5080792016356511	0.0008668032654512165	0.32424583402395113	3	1	adam	reduceonplateau	2	2016	1	1728	61	True	0.00023236972263261543	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693743495/version_0	8	224	4	4	0.10295575363243852	True	128	128	100	61	2275100	4	TransformerEncoder	39		min	0.0008668032654512165	1	0.3333333333333333	0	5	loss	0.5080792016356511	4	4	351	1616.990164756775	1693745121.5961907	792	0.00023236972263261543	0.9385960698127748	0.7534564137458801	7039	0.8730000257492065	deep-sweep-123
97	transformer	0.9146212714770076	0.9881605572668856		0.6679079411928256	0.0004443487693586717	0.4202664745390935	3	1	adam	warmupinvsqrt	2	1968	1	1920	61	True	0.0002987754445220794	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693742685/version_0	4	112	4	2	0.029321003777310815	True	128	128	100	61	1537800	3	TransformerEncoder	39		min	0.0004443487693586717	1	0.3333333333333333	3125	5	loss	0.6679079411928256	4	3	799	2034.2229144573212	1693744728.8239594	1800	0.000128939765203733	0.4094417095184326	0.31618109345436096	16799	0.8669999837875366	whole-sweep-122
98	transformer	0.9634044646221436	0.9860405150151748		0.16599370577807904	0.000989027609458581	0.22954348051488985	3	1	adam	warmupinvsqrt	2	256	1	448	61	True	2.1654745300535422e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693742554/version_0	6	160	2	4	0.07594721199517905	True	128	128	100	61	1104800	2	TransformerEncoder	39		min	0.000989027609458581	1	0.3333333333333333	4315	5	loss	0.16599370577807904	4	2	203	920.7286627292632	1693743485.7379837	459	1.5785758899090043e-06	3.062493324279785	2.528385877609253	8159	0.0	crisp-sweep-121
99	transformer	0.8817831780053691	0.9933593287597616		0.571999914095579	0.0002691989872112953	0.054366653167250645	3	1	adam	reduceonplateau	2	464	1	704	61	True	4.100221418394434e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693742199/version_0	8	208	8	8	0.08067709640511636	True	128	128	100	61	3467600	2	TransformerEncoder	39		min	0.0002691989872112953	1	0.3333333333333333	0	5	loss	0.571999914095579	4	2	799	3846.022854566574	1693746052.2410405	1800	4.100221418394434e-06	0.7277817130088806	0.6530278325080872	17599	0.8420000076293945	dutiful-sweep-120
100	transformer	0.8014188655165	0.9918974402109456		0.4279587587974445	0.0009324544088388576	0.39978219922192343	3	1	adam	warmupinvsqrt	2	144	1	1152	61	True	9.830361397548192e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693741719/version_0	4	496	6	8	0.1645397639938034	True	128	128	100	61	4869300	4	TransformerEncoder	39		min	0.0009324544088388576	1	0.3333333333333333	33814	5	loss	0.4279587587974445	4	4	799	6231.134245872498	1693747958.825341	1800	7.64355418741424e-06	1.3030582666397097	1.1553188562393188	55999	0.8600000143051147	honest-sweep-119
101	transformer	0.9724980712017542	0.9899272058615284		0.7357441938320152	0.00022773149582444905	0.001778238715404834	3	1	adam	reduceonplateau	2	1616	1	1024	61	True	0.002189299073041268	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693741481/version_0	8	352	8	2	0.18402678168279535	True	128	128	100	61	4626700	2	TransformerEncoder	39		min	0.00022773149582444905	1	0.3333333333333333	0	5	loss	0.7357441938320152	4	2	799	10427.732365369797	1693751915.8926404	1800	0.00022773149582444905	2.581592559814453	1.2554640769958496	19999	0.07100000232458115	valiant-sweep-118
102	transformer	0.8408198365220168	0.9818278473267144		0.692752811260201	0.000464414528536156	0.19550904100622907	3	1	adam	warmupinvsqrt	2	720	1	1664	61	True	1.01918144800843e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693741258/version_0	2	432	4	8	0.17427213450451445	True	128	128	100	61	4872500	3	TransformerEncoder	39		min	0.000464414528536156	1	0.3333333333333333	13534	5	loss	0.692752811260201	4	3	799	5468.353894233704	1693746733.0923922	1800	7.92706082197169e-06	1.3036071062088013	1.1951857805252075	22399	0.8569999933242798	classic-sweep-117
103	transformer	0.8715213849496242	0.9918695090858484		0.1200158155112482	0.0003824151761324015	0.3170964822126845	3	1	adam	reduceonplateau	2	1408	1	768	61	True	0.00439431983934123	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693741206/version_0	4	416	2	2	0.036796736914360986	True	128	128	100	61	810900	5	TransformerEncoder	39		min	0.0003824151761324015	1	0.3333333333333333	0	5	loss	0.1200158155112482	4	5	203	1459.7150740623474	1693742673.738628	459	0.0003824151761324015	3.684171438217163	2.747053861618042	5915	0.0	copper-sweep-116
104	transformer	0.9033979854227008	0.99289535246856		0.2816483048279298	0.0006714989115211417	0.49615006518078847	3	1	adam	reduceonplateau	2	1648	1	1664	61	True	3.714431749690563e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693740284/version_0	6	400	6	2	0.15687701963739614	True	128	128	100	61	2958600	4	TransformerEncoder	39		min	0.0006714989115211417	1	0.3333333333333333	0	5	loss	0.2816483048279298	4	4	799	5634.630570173264	1693745925.8479342	1800	3.714431749690563e-05	1.2783551216125488	1.1043343544006348	19999	0.8640000224113464	good-sweep-115
105	transformer	0.9160251899132428	0.9904683339266388		0.3824012909708931	0.0009730028807329912	0.03100892258828553	3	1	adam	None	2	1664	1	1920	61	True	0.0023197584691658285	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693739856/version_0	2	224	4	2	0.0918412351797084	True	128	128	100	61	3628300	2	TransformerEncoder	39		min	0.0009730028807329912	1	0.3333333333333333	0	5	loss	0.3824012909708931	4	2	483	1330.4798078536987	1693741195.646673	1089	0.0023197584691658285	0.8200203776359558	0.6802178025245667	12099	0.8600000143051147	lemon-sweep-114
106	transformer	0.9687189753304276	0.9958126108486456		0.2313066231772336	0.0005584275581565853	0.4918150390719093	3	1	adam	warmupinvsqrt	2	1088	1	128	61	True	0.001216305221702579	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693739791/version_0	2	288	8	4	0.12772156590233752	True	128	128	100	61	2311300	3	TransformerEncoder	39		min	0.0005584275581565853	1	0.3333333333333333	8497	5	loss	0.2313066231772336	4	3	335	1447.2694773674011	1693741245.6088405	756	0.0010070525066186071	1.5641624927520752	0.997892200946808	12431	0.8050000071525574	helpful-sweep-113
107	transformer	0.8509760116683396	0.9805950998783592		0.10675185800949932	2.772079894812491e-05	0.16599171909356408	3	1	adam	None	2	80	1	960	61	True	0.0012817194269093017	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693739679/version_0	4	464	2	4	0.12754452255907142	True	128	128	100	61	851600	2	TransformerEncoder	39		min	2.772079894812491e-05	1	0.3333333333333333	0	5	loss	0.10675185800949932	4	2	203	2022.299074411392	1693741709.0676625	459	0.0012817194269093017	3.923584938049317	2.3052196502685547	25499	0.6039999723434448	noble-sweep-112
108	transformer	0.8656169799097349	0.9900435919386048		0.13426337477072803	0.0003849912040286613	0.320423523898228	3	1	adam	reduceonplateau	2	992	1	896	61	True	0.003724341207903693	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693739235/version_0	6	480	4	8	0.03356297193580935	True	128	128	100	61	564100	4	TransformerEncoder	39		min	0.0003849912040286613	1	0.3333333333333333	0	5	loss	0.13426337477072803	4	4	203	4595.297985315323	1693743837.0421412	459	0.0003849912040286613	4.272875785827637	2.527087926864624	4283	0.0	atomic-sweep-111
109	transformer	0.8952363758572907	0.988175876189868		0.8871896130114487	0.0005824236779612637	0.3888505820919237	3	1	adam	None	2	848	1	1280	61	True	3.891393261841496e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693738941/version_0	6	16	8	4	0.13446931315860705	True	128	128	100	61	365300	2	TransformerEncoder	39		min	0.0005824236779612637	1	0.3333333333333333	0	5	loss	0.8871896130114487	4	2	203	827.4248571395874	1693739776.204694	459	3.891393261841496e-06	3.6660313606262207	3.589854001998902	4895	0.0	rose-sweep-110
110	transformer	0.9149489688776276	0.9935381490178844		0.6078296230030953	0.00050966226093862	0.1610617914561469	3	1	adam	warmupinvsqrt	2	1760	1	576	61	True	0.00022953812270013805	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693738752/version_0	6	352	2	2	0.13833904785476742	True	128	128	100	61	2397700	3	TransformerEncoder	39		min	0.00050966226093862	1	0.3333333333333333	5449	5	loss	0.6078296230030953	4	3	359	1513.386724233627	1693740273.0485072	810	0.00018646704438731563	1.0672190189361572	0.9615628719329834	8279	0.875	splendid-sweep-109
111	transformer	0.890560633079305	0.983593715561508		0.1936196881412979	0.000573056559444167	0.40282995124923776	3	1	adam	None	2	1536	1	448	61	True	1.424895295788538e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693738681/version_0	2	496	4	8	0.07603581534351203	True	128	128	100	61	3034800	4	TransformerEncoder	39		min	0.000573056559444167	1	0.3333333333333333	0	5	loss	0.1936196881412979	4	4	799	2778.4843184947968	1693741466.1068144	1800	1.424895295788538e-05	0.8448561429977417	0.6530920267105103	15999	0.8399999737739563	devout-sweep-108
112	transformer	0.9603642047025942	0.9822128332756698		0.3855539324957225	0.00017883298116181382	0.007671782883161782	3	1	adam	warmupinvsqrt	2	1712	1	1792	61	True	0.00019600345241762185	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693738351/version_0	4	368	4	4	0.09224343206741384	True	128	128	100	61	3462500	5	TransformerEncoder	39		min	0.00017883298116181382	1	0.3333333333333333	8089	5	loss	0.3855539324957225	4	5	799	3827.0367619991302	1693742185.616923	1800	0.00012730109177270168	0.8267101049423218	0.6761723160743713	19199	0.8669999837875366	ancient-sweep-107
113	transformer	0.9045009056265514	0.9852044375955156		0.2783393080824388	0.000785205756962114	0.011437568722539817	3	1	adam	reduceonplateau	2	1840	1	1280	61	True	6.301077056621031e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693737294/version_0	4	448	8	2	0.11949137176722728	True	128	128	100	61	4975800	1	TransformerEncoder	39		min	0.000785205756962114	1	0.3333333333333333	0	5	loss	0.2783393080824388	4	1	231	1439.8413684368134	1693738741.0388024	522	6.301077056621031e-05	0.9831503629684448	0.8447589874267578	5103	0.8529999852180481	pretty-sweep-106
114	transformer	0.8521595050923293	0.980223147958448		0.8848148403047239	0.0001069056502640364	0.413822281507944	3	1	adam	warmupinvsqrt	2	848	1	640	61	True	0.00014469060648558815	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693737248/version_0	8	400	6	8	0.025129258160675707	True	128	128	100	61	3026600	1	TransformerEncoder	39		min	0.0001069056502640364	1	0.3333333333333333	7138	5	loss	0.8848148403047239	4	1	799	8934.834777116776	1693746189.156268	1800	8.82774131637854e-05	0.41903892159461975	0.22236689925193787	19199	0.8759999871253967	curious-sweep-105
115	transformer	0.8176055084533036	0.988907839247378		0.40979311311231026	0.00044225242987737536	0.096740584064884	3	1	adam	warmupinvsqrt	2	336	1	1536	61	True	9.89005016708293e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693737113/version_0	8	288	8	8	0.1752219639917852	True	128	128	100	61	458500	1	TransformerEncoder	39		min	0.00044225242987737536	1	0.3333333333333333	1364	5	loss	0.40979311311231026	4	1	799	5419.486211776733	1693742540.9629078	1800	2.3592375000089217e-06	1.292063593864441	1.1916401386260986	23999	0.8619999885559082	eager-sweep-104
116	transformer	0.8772231926203192	0.9980520831871164		0.5339783191472449	0.00039486504226406296	0.4735342169831282	3	1	adam	warmupinvsqrt	2	1488	1	1792	61	True	0.007609311818821566	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693736588/version_0	6	208	4	2	0.01963965772782443	True	128	128	100	61	1252200	2	TransformerEncoder	39		min	0.00039486504226406296	1	0.3333333333333333	2524	5	loss	0.5339783191472449	4	2	799	3072.55033493042	1693739668.5543458	1800	0.002951256927435606	0.400202751159668	0.21857881546020508	16799	0.8759999871253967	serene-sweep-103
117	transformer	0.9139566395453604	0.9968569145024992		0.47136101760672744	0.0009942321115754978	0.3114020910704117	3	1	adam	reduceonplateau	2	1744	1	2048	61	True	0.008607688476956438	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693736081/version_0	4	176	6	2	0.11736934162400832	True	128	128	100	61	3175900	5	TransformerEncoder	39		min	0.0009942321115754978	1	0.3333333333333333	0	5	loss	0.47136101760672744	4	5	203	1015.9641242027284	1693737104.88299	459	0.0009942321115754978	3.9911720752716064	2.812359571456909	4691	0.0	valiant-sweep-102
118	transformer	0.8607350162005046	0.9891481453875612		0.3113436273996405	0.00039726356682698294	0.4364308443987189	3	1	adam	warmupinvsqrt	2	176	1	128	61	True	0.0007818114626767889	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693735954/version_0	4	80	6	2	0.09121912629326266	True	128	128	100	61	1450900	2	TransformerEncoder	39		min	0.00039726356682698294	1	0.3333333333333333	8243	5	loss	0.3113436273996405	4	2	787	2708.356917858124	1693738669.207363	1773	0.0003351350799174076	1.0025676488876345	0.8347463011741638	44915	0.7910000085830688	cool-sweep-101
119	transformer	0.9304639151856804	0.9858885017658434		0.7792306000385381	0.0004234502960129523	0.4763054064457564	3	1	adam	None	2	1488	1	1792	61	True	1.1514811568895348e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693735052/version_0	2	352	4	2	0.017432808046106498	True	128	128	100	61	4601500	4	TransformerEncoder	39		min	0.0004234502960129523	1	0.3333333333333333	0	5	loss	0.7792306000385381	4	4	799	3275.7797141075134	1693738335.1439211	1800	1.1514811568895348e-05	0.4964368045330048	0.4686241745948791	16799	0.7300000190734863	earnest-sweep-100
120	transformer	0.9146484412004248	0.9946105829973916		0.403348881914757	0.0006924644430916679	0.14070266244347723	3	1	adam	warmupinvsqrt	2	1392	1	1920	61	True	5.631940592524961e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693734491/version_0	4	384	8	4	0.12905336686963087	True	128	128	100	61	3278200	2	TransformerEncoder	39		min	0.0006924644430916679	1	0.3333333333333333	7065	5	loss	0.403348881914757	4	2	407	2779.097660303116	1693737280.7005012	918	5.002713167474698e-05	1.004731059074402	0.9062396287918092	8975	0.8650000095367432	eager-sweep-99
121	transformer	0.9187516169754216	0.9967665617328788		0.5283647009399876	0.000678567644024259	0.15130062719959364	3	1	adam	None	2	688	1	704	61	True	0.0009730546531664178	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693734273/version_0	2	16	8	8	0.1812918244184344	True	128	128	100	61	999200	4	TransformerEncoder	39		min	0.000678567644024259	1	0.3333333333333333	0	5	loss	0.5283647009399876	4	4	799	1663.9281153678894	1693735944.2643733	1800	0.0009730546531664178	1.445419430732727	1.5089170932769775	23999	0.7110000252723694	dark-sweep-98
122	transformer	0.8614104129308598	0.988181533742872		0.6770458378609578	1.0254171012201032e-05	0.1943467364391518	3	1	adam	None	2	1408	1	1664	61	True	1.8331602955933107e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693734023/version_0	2	16	6	2	0.18866934629104265	True	128	128	100	61	4663000	3	TransformerEncoder	39		min	1.0254171012201032e-05	1	0.3333333333333333	0	5	loss	0.6770458378609578	4	3	203	435.108767747879	1693734480.1971838	459	1.8331602955933107e-06	3.8516998291015625	3.7941250801086426	5915	0.0	crimson-sweep-97
123	transformer	0.8677288615948916	0.980506349835415		0.37679523468127585	0.0002893578038869256	0.3491784549349594	3	1	adam	warmupinvsqrt	2	32	1	640	61	True	6.231570664173175e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693733352/version_0	4	192	8	2	0.1923552834337455	True	128	128	100	61	3432400	1	TransformerEncoder	39		min	0.0002893578038869256	1	0.3333333333333333	107262	5	loss	0.37679523468127585	4	1	799	11445.739941358566	1693744810.5364804	1800	4.081078146994086e-06	1.4705352783203125	1.371074080467224	250399	0.8019999861717224	decent-sweep-96
124	transformer	0.8804174102931877	0.9836331104049312		0.6089807781417631	0.0009420778631435566	0.08293784762384276	3	1	adam	None	2	672	1	576	61	True	0.00010395298097258166	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693733335/version_0	4	304	6	2	0.06019215132682694	True	128	128	100	61	516000	3	TransformerEncoder	39		min	0.0009420778631435566	1	0.3333333333333333	0	5	loss	0.6089807781417631	4	3	259	919.3913917541504	1693734263.0072188	585	0.00010395298097258166	0.6442252397537231	0.4710091650485992	7799	0.8650000095367432	peachy-sweep-95
125	transformer	0.8702361141723804	0.9929350058750392		0.7146031677918033	0.0006324643581932124	0.25134526931222617	3	1	adam	reduceonplateau	2	1456	1	512	61	True	1.6058959580300562e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693732585/version_0	8	464	6	4	0.1875947503228022	True	128	128	100	61	4809300	2	TransformerEncoder	39		min	0.0006324643581932124	1	0.3333333333333333	0	5	loss	0.7146031677918033	4	2	567	6629.135678291321	1693739221.3751993	1278	1.6058959580300562e-05	1.3459172248840332	1.251691222190857	15903	0.8840000033378601	lilac-sweep-94
126	transformer	0.9838406952257692	0.9811102266320084		0.7345442659984445	0.00012068985646836312	0.14460985524104658	3	1	adam	reduceonplateau	2	208	1	704	61	True	0.000997533664315647	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693732476/version_0	4	512	4	4	0.0019280415056252224	True	128	128	100	61	383100	2	TransformerEncoder	39		min	0.00012068985646836312	1	0.3333333333333333	0	5	loss	0.7345442659984445	4	2	443	4753.908340930939	1693737236.968464	999	0.00012068985646836312	0.2993431091308594	0.03997601196169853	21755	0.8619999885559082	pleasant-sweep-93
127	transformer	0.8350370552152331	0.9850273901270464		0.5783804380102309	0.000905707861441716	0.1941934021882062	3	1	adam	reduceonplateau	2	1392	1	1216	61	True	1.3373240557627422e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693731987/version_0	8	336	4	4	0.13974248688627736	True	128	128	100	61	3322100	3	TransformerEncoder	39		min	0.000905707861441716	1	0.3333333333333333	0	5	loss	0.5783804380102309	4	3	667	4071.6471679210663	1693736067.8678958	1503	1.3373240557627422e-05	1.063448190689087	0.98214590549469	14695	0.8700000047683716	fanciful-sweep-92
128	transformer	0.8713400230945851	0.9957230675848912		0.7262335097299712	0.000644294305935581	0.06521139646445145	3	1	adam	None	2	864	1	448	61	True	0.00766891513351579	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693731826/version_0	8	336	8	4	0.044105724848426814	True	128	128	100	61	732800	2	TransformerEncoder	39		min	0.000644294305935581	1	0.3333333333333333	0	5	loss	0.7262335097299712	4	2	203	2175.631452322006	1693734013.761655	459	0.00766891513351579	3.567573070526123	2.6986706256866455	4895	0.0	dazzling-sweep-91
